"ID","CREATE_TIME","SENSITIVE_WORD","STATUS","SENSI_TYPE","FILTER_TYPE","SENSI_GRADE"
"2008044","2017/8/1 16:37:42","粉碎四人帮","1","COMMENT","2","1"
"2008045","2017/8/1 16:37:42","白黄牙签","1","COMMENT","2","1"
"2008046","2017/8/1 16:37:42","苏树林","1","COMMENT","2","1"
"2008047","2017/8/1 16:37:42","迷魂藥","1","COMMENT","2","1"
"2008048","2017/8/1 16:37:42","自己找枪","1","COMMENT","2","1"
"2008050","2017/8/1 16:37:43","fa lun","1","COMMENT","2","1"
"2008066","2017/8/1 16:37:43","政俯","1","COMMENT","2","1"
"2008067","2017/8/1 16:37:43","张阳","1","COMMENT","2","1"
"2008068","2017/8/1 16:37:43","炸掉证监会","1","COMMENT","2","1"
"2008069","2017/8/1 16:37:43","党禁","1","COMMENT","2","1"
"2008070","2017/8/1 16:37:43","薄一波","1","COMMENT","2","1"
"2008071","2017/8/1 16:37:43","烧瓶的","1","COMMENT","2","1"
"2008072","2017/8/1 16:37:43","快乐迷药","1","COMMENT","2","1"
"2008073","2017/8/1 16:37:43","挑情","1","COMMENT","2","1"
"2008074","2017/8/1 16:37:43","裙中性运动","1","COMMENT","2","1"
"2008075","2017/8/1 16:37:43","李熙","1","COMMENT","2","1"
"2008076","2017/8/1 16:37:43","婴儿汤","1","COMMENT","2","1"
"2008077","2017/8/1 16:37:43","腚眼","1","COMMENT","2","1"
"2008078","2017/8/1 16:37:43","文化大革命","1","COMMENT","2","1"
"2008079","2017/8/1 16:37:43","姓江的","1","COMMENT","2","1"
"2008080","2017/8/1 16:37:43","军转","1","COMMENT","2","1"
"2008081","2017/8/1 16:37:43","要人权","1","COMMENT","2","1"
"2008082","2017/8/1 16:37:43","管制刀具","1","COMMENT","2","1"
"2008087","2017/8/1 16:37:43","光复民国","1","COMMENT","2","1"
"2008088","2017/8/1 16:37:43","网评员","1","COMMENT","2","1"
"2008089","2017/8/1 16:37:43","机号卫","1","COMMENT","2","1"
"2008090","2017/8/1 16:37:43","Blood is on the square","1","COMMENT","2","1"
"2008091","2017/8/1 16:37:43","毕业證","1","COMMENT","2","1"
"2008092","2017/8/1 16:37:43","ze东","1","COMMENT","2","1"
"2008093","2017/8/1 16:37:43","辣图","1","COMMENT","2","1"
"2008094","2017/8/1 16:37:43","两岸战争","1","COMMENT","2","1"
"2008095","2017/8/1 16:37:43","中南海权力斗争","1","COMMENT","2","1"
"2008096","2017/8/1 16:37:43","女優","1","COMMENT","2","1"
"2008097","2017/8/1 16:37:43","贾安","1","COMMENT","2","1"
"2008098","2017/8/1 16:37:43","擦你妈","1","COMMENT","2","1"
"2008099","2017/8/1 16:37:43","李登辉","1","COMMENT","2","1"
"2008100","2017/8/1 16:37:43","制服下的诱惑","1","COMMENT","2","1"
"2008101","2017/8/1 16:37:43","高进","1","COMMENT","2","1"
"2008102","2017/8/1 16:37:43","胡海青","1","COMMENT","2","1"
"2008103","2017/8/1 16:37:43","法谪功","1","COMMENT","2","1"
"2008104","2017/8/1 16:37:43","惩贪难","1","COMMENT","2","1"
"2008107","2017/8/1 16:37:43","八大","1","COMMENT","2","1"
"2008108","2017/8/1 16:37:43","国军","1","COMMENT","2","1"
"2008109","2017/8/1 16:37:43","痴母","1","COMMENT","2","1"
"2008110","2017/8/1 16:37:43","酷行","1","COMMENT","2","1"
"2008051","2017/8/1 16:37:43","吸精大法","1","COMMENT","2","1"
"2008052","2017/8/1 16:37:43","税票提供","1","COMMENT","2","1"
"2008053","2017/8/1 16:37:43","金盾工程","1","COMMENT","2","1"
"2008054","2017/8/1 16:37:43","王涵万","1","COMMENT","2","1"
"2008055","2017/8/1 16:37:43","血书","1","COMMENT","2","1"
"2008056","2017/8/1 16:37:43","十八大未来","1","COMMENT","2","1"
"2008057","2017/8/1 16:37:43","爱护与救度","1","COMMENT","2","1"
"2008058","2017/8/1 16:37:43","先帝","1","COMMENT","2","1"
"2008059","2017/8/1 16:37:43","yangjia","1","COMMENT","2","1"
"2008060","2017/8/1 16:37:43","东突","1","COMMENT","2","1"
"2008061","2017/8/1 16:37:43","入耳关","1","COMMENT","2","1"
"2008062","2017/8/1 16:37:43","珐.輪功","1","COMMENT","2","1"
"2008063","2017/8/1 16:37:43","txt下载","1","COMMENT","2","1"
"2008064","2017/8/1 16:37:43","上海垮台","1","COMMENT","2","1"
"2008065","2017/8/1 16:37:43","去他大爷","1","COMMENT","2","1"
"2008083","2017/8/1 16:37:43","张连珍","1","COMMENT","2","1"
"2008084","2017/8/1 16:37:43","中共伪政权","1","COMMENT","2","1"
"2008085","2017/8/1 16:37:43","一村之长","1","COMMENT","2","1"
"2008086","2017/8/1 16:37:43","人事接班","1","COMMENT","2","1"
"2008105","2017/8/1 16:37:43","人民真实","1","COMMENT","2","1"
"2008106","2017/8/1 16:37:43","和狗做","1","COMMENT","2","1"
"2008111","2017/8/1 16:37:44","权威主义国家的合法性理论","1","COMMENT","2","1"
"2008112","2017/8/1 16:37:44","情趣用品","1","COMMENT","2","1"
"2008113","2017/8/1 16:37:44","半裸","1","COMMENT","2","1"
"2008114","2017/8/1 16:37:44","刘晓榕","1","COMMENT","2","1"
"2008122","2017/8/1 16:37:44","weng安","1","COMMENT","2","1"
"2008123","2017/8/1 16:37:44","司马晋","1","COMMENT","2","1"
"2008124","2017/8/1 16:37:44","李铁映","1","COMMENT","2","1"
"2008125","2017/8/1 16:37:44","骆惠宁","1","COMMENT","2","1"
"2008162","2017/8/1 16:37:44","中华民国","1","COMMENT","2","1"
"2008143","2017/8/1 16:37:44","淫叫","1","COMMENT","2","1"
"2008144","2017/8/1 16:37:44","持不同政见","1","COMMENT","2","1"
"2008145","2017/8/1 16:37:44","曾荫权","1","COMMENT","2","1"
"2008146","2017/8/1 16:37:44","蔡武","1","COMMENT","2","1"
"2008147","2017/8/1 16:37:44","中宣部","1","COMMENT","2","1"
"2008148","2017/8/1 16:37:44","王希哲","1","COMMENT","2","1"
"2008149","2017/8/1 16:37:44","红兽","1","COMMENT","2","1"
"2008150","2017/8/1 16:37:44","习进平","1","COMMENT","2","1"
"2008151","2017/8/1 16:37:44","摩门教","1","COMMENT","2","1"
"2008152","2017/8/1 16:37:44","E周刊","1","COMMENT","2","1"
"2008153","2017/8/1 16:37:44","出现暴动","1","COMMENT","2","1"
"2008154","2017/8/1 16:37:44","酒像喝汤","1","COMMENT","2","1"
"2008155","2017/8/1 16:37:44","成人漫画","1","COMMENT","2","1"
"2008156","2017/8/1 16:37:44","热比亚","1","COMMENT","2","1"
"2008157","2017/8/1 16:37:44","哈林摇","1","COMMENT","2","1"
"2008158","2017/8/1 16:37:44","美沙酮","1","COMMENT","2","1"
"2008159","2017/8/1 16:37:44","公头","1","COMMENT","2","1"
"2008160","2017/8/1 16:37:44","阴骚","1","COMMENT","2","1"
"2008161","2017/8/1 16:37:44","农运","1","COMMENT","2","1"
"2008115","2017/8/1 16:37:44","沈阳军区政治部群众工作部","1","COMMENT","2","1"
"2008116","2017/8/1 16:37:44","九常委","1","COMMENT","2","1"
"2008117","2017/8/1 16:37:44","铃木麻","1","COMMENT","2","1"
"2008118","2017/8/1 16:37:44","王策","1","COMMENT","2","1"
"2008119","2017/8/1 16:37:44","麻醉钢枪","1","COMMENT","2","1"
"2008120","2017/8/1 16:37:44","周老虎","1","COMMENT","2","1"
"2008121","2017/8/1 16:37:44","张汝成","1","COMMENT","2","1"
"2008126","2017/8/1 16:37:44","考试枪","1","COMMENT","2","1"
"2008127","2017/8/1 16:37:44","真理教","1","COMMENT","2","1"
"2008128","2017/8/1 16:37:44","虹志","1","COMMENT","2","1"
"2008129","2017/8/1 16:37:44","苏家屯集","1","COMMENT","2","1"
"2008130","2017/8/1 16:37:44","东突伊斯兰党","1","COMMENT","2","1"
"2008131","2017/8/1 16:37:44","武警殴","1","COMMENT","2","1"
"2008132","2017/8/1 16:37:44","售三棱","1","COMMENT","2","1"
"2008133","2017/8/1 16:37:44","公民私权","1","COMMENT","2","1"
"2008134","2017/8/1 16:37:44","霸餐","1","COMMENT","2","1"
"2008135","2017/8/1 16:37:44","绩过后付","1","COMMENT","2","1"
"2008136","2017/8/1 16:37:44","ze民","1","COMMENT","2","1"
"2008137","2017/8/1 16:37:44","插暴","1","COMMENT","2","1"
"2008138","2017/8/1 16:37:44","zha药","1","COMMENT","2","1"
"2008139","2017/8/1 16:37:44","氵去","1","COMMENT","2","1"
"2008140","2017/8/1 16:37:44","北省委门","1","COMMENT","2","1"
"2008141","2017/8/1 16:37:44","党鞭","1","COMMENT","2","1"
"2008142","2017/8/1 16:37:44","请愿","1","COMMENT","2","1"
"2008176","2017/8/1 16:37:45","插屁眼","1","COMMENT","2","1"
"2008177","2017/8/1 16:37:45","抢粮记","1","COMMENT","2","1"
"2008178","2017/8/1 16:37:45","张裔炯","1","COMMENT","2","1"
"2008179","2017/8/1 16:37:45","反革命","1","COMMENT","2","1"
"2008180","2017/8/1 16:37:45","韩国狗","1","COMMENT","2","1"
"2008181","2017/8/1 16:37:45","十八大权力变更","1","COMMENT","2","1"
"2008191","2017/8/1 16:37:45","海luo因","1","COMMENT","2","1"
"2008193","2017/8/1 16:37:45","六●四","1","COMMENT","2","1"
"2008194","2017/8/1 16:37:45","zhou yongkang","1","COMMENT","2","1"
"2008195","2017/8/1 16:37:45","择油录","1","COMMENT","2","1"
"2008196","2017/8/1 16:37:45","总书记","1","COMMENT","2","1"
"2008197","2017/8/1 16:37:45","支持台湾","1","COMMENT","2","1"
"2008198","2017/8/1 16:37:45","裸图","1","COMMENT","2","1"
"2008199","2017/8/1 16:37:45","鹰派","1","COMMENT","2","1"
"2008200","2017/8/1 16:37:45","霸工","1","COMMENT","2","1"
"2008201","2017/8/1 16:37:45","露底","1","COMMENT","2","1"
"2008202","2017/8/1 16:37:45","安眠藥","1","COMMENT","2","1"
"2008203","2017/8/1 16:37:45","肉具","1","COMMENT","2","1"
"2008204","2017/8/1 16:37:45","共一产一党","1","COMMENT","2","1"
"2008205","2017/8/1 16:37:45","雾型迷","1","COMMENT","2","1"
"2008206","2017/8/1 16:37:45","菊花蕾","1","COMMENT","2","1"
"2008207","2017/8/1 16:37:45","打倒","1","COMMENT","2","1"
"2008208","2017/8/1 16:37:45","卖处","1","COMMENT","2","1"
"2008209","2017/8/1 16:37:45","吴邦国","1","COMMENT","2","1"
"2008210","2017/8/1 16:37:45","到帳","1","COMMENT","2","1"
"2008211","2017/8/1 16:37:45","税后付款","1","COMMENT","2","1"
"2008212","2017/8/1 16:37:45","啦萨","1","COMMENT","2","1"
"2008213","2017/8/1 16:37:45","速取证","1","COMMENT","2","1"
"2008214","2017/8/1 16:37:45","李金章","1","COMMENT","2","1"
"2008215","2017/8/1 16:37:45","护法","1","COMMENT","2","1"
"2008163","2017/8/1 16:37:45","寂寞女","1","COMMENT","2","1"
"2008164","2017/8/1 16:37:45","警用品","1","COMMENT","2","1"
"2008165","2017/8/1 16:37:45","信用卡提现","1","COMMENT","2","1"
"2008166","2017/8/1 16:37:45","讲清真相","1","COMMENT","2","1"
"2008167","2017/8/1 16:37:45","如厕死","1","COMMENT","2","1"
"2008168","2017/8/1 16:37:45","冷溶","1","COMMENT","2","1"
"2008169","2017/8/1 16:37:45","奚国华","1","COMMENT","2","1"
"2008170","2017/8/1 16:37:45","zangdu","1","COMMENT","2","1"
"2008171","2017/8/1 16:37:45","南充针","1","COMMENT","2","1"
"2008172","2017/8/1 16:37:45","抵制示威","1","COMMENT","2","1"
"2008173","2017/8/1 16:37:45","氵去车仑","1","COMMENT","2","1"
"2008174","2017/8/1 16:37:45","良心犯","1","COMMENT","2","1"
"2008175","2017/8/1 16:37:45","针刺死","1","COMMENT","2","1"
"2008182","2017/8/1 16:37:45","美国参考","1","COMMENT","2","1"
"2008183","2017/8/1 16:37:45","共铲","1","COMMENT","2","1"
"2008184","2017/8/1 16:37:45","十八大人事安排意见","1","COMMENT","2","1"
"2008185","2017/8/1 16:37:45","法院给废","1","COMMENT","2","1"
"2008186","2017/8/1 16:37:45","沈国放","1","COMMENT","2","1"
"2008187","2017/8/1 16:37:45","一党执政","1","COMMENT","2","1"
"2008188","2017/8/1 16:37:45","姜海军","1","COMMENT","2","1"
"2008189","2017/8/1 16:37:45","东社","1","COMMENT","2","1"
"2008190","2017/8/1 16:37:45","地论坛","1","COMMENT","2","1"
"2008192","2017/8/1 16:37:45","资金短缺","1","COMMENT","2","1"
"2008216","2017/8/1 16:37:45","十八等","1","COMMENT","2","1"
"2008217","2017/8/1 16:37:45","大奶头","1","COMMENT","2","1"
"2008218","2017/8/1 16:37:45","苯比","1","COMMENT","2","1"
"2008219","2017/8/1 16:37:45","娇点展露","1","COMMENT","2","1"
"2008227","2017/8/1 16:37:46","察象蚂","1","COMMENT","2","1"
"2008230","2017/8/1 16:37:46","益关注组","1","COMMENT","2","1"
"2008231","2017/8/1 16:37:46","未来震源","1","COMMENT","2","1"
"2008254","2017/8/1 16:37:46","泽东","1","COMMENT","2","1"
"2008255","2017/8/1 16:37:46","本无码","1","COMMENT","2","1"
"2008256","2017/8/1 16:37:46","售五四","1","COMMENT","2","1"
"2008257","2017/8/1 16:37:46","淫兽学","1","COMMENT","2","1"
"2008258","2017/8/1 16:37:46","la萨","1","COMMENT","2","1"
"2008259","2017/8/1 16:37:46","姐服务","1","COMMENT","2","1"
"2008260","2017/8/1 16:37:46","打针","1","COMMENT","2","1"
"2008261","2017/8/1 16:37:46","党前干劲","1","COMMENT","2","1"
"2008262","2017/8/1 16:37:46","瘸腿帮","1","COMMENT","2","1"
"2008263","2017/8/1 16:37:46","主席画像","1","COMMENT","2","1"
"2008264","2017/8/1 16:37:46","济世灵文","1","COMMENT","2","1"
"2008265","2017/8/1 16:37:46","徐水良","1","COMMENT","2","1"
"2008266","2017/8/1 16:37:46","自由门","1","COMMENT","2","1"
"2008267","2017/8/1 16:37:46","九评共","1","COMMENT","2","1"
"2008268","2017/8/1 16:37:46","dpp大法","1","COMMENT","2","1"
"2008269","2017/8/1 16:37:46","g奶","1","COMMENT","2","1"
"2008220","2017/8/1 16:37:46","性骚扰","1","COMMENT","2","1"
"2008221","2017/8/1 16:37:46","温家X","1","COMMENT","2","1"
"2008222","2017/8/1 16:37:46","保过答案","1","COMMENT","2","1"
"2008223","2017/8/1 16:37:46","法院","1","COMMENT","2","1"
"2008224","2017/8/1 16:37:46","NTDTV","1","COMMENT","2","1"
"2008225","2017/8/1 16:37:46","历小峰","1","COMMENT","2","1"
"2008226","2017/8/1 16:37:46","老臭","1","COMMENT","2","1"
"2008228","2017/8/1 16:37:46","李文斌","1","COMMENT","2","1"
"2008229","2017/8/1 16:37:46","狂錯","1","COMMENT","2","1"
"2008232","2017/8/1 16:37:46","王建平","1","COMMENT","2","1"
"2008233","2017/8/1 16:37:46","周恩来忏悔","1","COMMENT","2","1"
"2008234","2017/8/1 16:37:46","诺贝尔和平奖","1","COMMENT","2","1"
"2008235","2017/8/1 16:37:46","和狗交","1","COMMENT","2","1"
"2008236","2017/8/1 16:37:46","6-4tianwang","1","COMMENT","2","1"
"2008237","2017/8/1 16:37:46","全哲洙","1","COMMENT","2","1"
"2008238","2017/8/1 16:37:46","邓小平和他的儿子","1","COMMENT","2","1"
"2008239","2017/8/1 16:37:46","辦毕业","1","COMMENT","2","1"
"2008240","2017/8/1 16:37:46","刘文胜","1","COMMENT","2","1"
"2008241","2017/8/1 16:37:46","艾神","1","COMMENT","2","1"
"2008242","2017/8/1 16:37:46","杨冰","1","COMMENT","2","1"
"2008243","2017/8/1 16:37:46","手机跟","1","COMMENT","2","1"
"2008244","2017/8/1 16:37:46","民泽江","1","COMMENT","2","1"
"2008245","2017/8/1 16:37:46","爆浆","1","COMMENT","2","1"
"2008246","2017/8/1 16:37:46","躲猫猫","1","COMMENT","2","1"
"2008247","2017/8/1 16:37:46","hujintao","1","COMMENT","2","1"
"2008248","2017/8/1 16:37:46","大众真人真事","1","COMMENT","2","1"
"2008249","2017/8/1 16:37:46","一丝不挂","1","COMMENT","2","1"
"2008250","2017/8/1 16:37:46","十七年","1","COMMENT","2","1"
"2008251","2017/8/1 16:37:46","潘红军","1","COMMENT","2","1"
"2008252","2017/8/1 16:37:46","美逼","1","COMMENT","2","1"
"2008253","2017/8/1 16:37:46","刘慧","1","COMMENT","2","1"
"2008284","2017/8/1 16:37:47","玉穴","1","COMMENT","2","1"
"2008285","2017/8/1 16:37:47","出成绩付","1","COMMENT","2","1"
"2008286","2017/8/1 16:37:47","售假币","1","COMMENT","2","1"
"2008287","2017/8/1 16:37:47","wangce","1","COMMENT","2","1"
"2008288","2017/8/1 16:37:47","20和谐年","1","COMMENT","2","1"
"2008289","2017/8/1 16:37:47","世界开运气功","1","COMMENT","2","1"
"2008290","2017/8/1 16:37:47","十足十恶","1","COMMENT","2","1"
"2008291","2017/8/1 16:37:47","范长龙","1","COMMENT","2","1"
"2008292","2017/8/1 16:37:47","高层权力之争","1","COMMENT","2","1"
"2008293","2017/8/1 16:37:47","罢吃","1","COMMENT","2","1"
"2008294","2017/8/1 16:37:47","徐文库","1","COMMENT","2","1"
"2008295","2017/8/1 16:37:47","将则民","1","COMMENT","2","1"
"2008296","2017/8/1 16:37:47","中国的陷阱","1","COMMENT","2","1"
"2008297","2017/8/1 16:37:47","枪手队","1","COMMENT","2","1"
"2008298","2017/8/1 16:37:47","砍伤儿","1","COMMENT","2","1"
"2008299","2017/8/1 16:37:47","舆论反制","1","COMMENT","2","1"
"2008300","2017/8/1 16:37:47","安街逆","1","COMMENT","2","1"
"2008301","2017/8/1 16:37:47","老艾","1","COMMENT","2","1"
"2008302","2017/8/1 16:37:47","导叫失","1","COMMENT","2","1"
"2008270","2017/8/1 16:37:47","中国网通","1","COMMENT","2","1"
"2008271","2017/8/1 16:37:47","共贪党","1","COMMENT","2","1"
"2008272","2017/8/1 16:37:47","血债","1","COMMENT","2","1"
"2008273","2017/8/1 16:37:47","政府操","1","COMMENT","2","1"
"2008274","2017/8/1 16:37:47","税点优惠","1","COMMENT","2","1"
"2008275","2017/8/1 16:37:47","干穴","1","COMMENT","2","1"
"2008276","2017/8/1 16:37:47","指点江山论坛","1","COMMENT","2","1"
"2008277","2017/8/1 16:37:47","刘振起","1","COMMENT","2","1"
"2008278","2017/8/1 16:37:47","我是回民","1","COMMENT","2","1"
"2008279","2017/8/1 16:37:47","刘小龙","1","COMMENT","2","1"
"2008280","2017/8/1 16:37:47","私房写真","1","COMMENT","2","1"
"2008281","2017/8/1 16:37:47","历成祥","1","COMMENT","2","1"
"2008282","2017/8/1 16:37:47","肉逼","1","COMMENT","2","1"
"2008283","2017/8/1 16:37:47","朱镕基","1","COMMENT","2","1"
"2008303","2017/8/1 16:37:47","淫靡","1","COMMENT","2","1"
"2008304","2017/8/1 16:37:47","杨刚","1","COMMENT","2","1"
"2008305","2017/8/1 16:37:47","导人的最","1","COMMENT","2","1"
"2008306","2017/8/1 16:37:47","甸果敢","1","COMMENT","2","1"
"2008307","2017/8/1 16:37:47","我操你","1","COMMENT","2","1"
"2008308","2017/8/1 16:37:47","全能神","1","COMMENT","2","1"
"2008309","2017/8/1 16:37:47","占领石家庄","1","COMMENT","2","1"
"2008310","2017/8/1 16:37:47","败培训","1","COMMENT","2","1"
"2008311","2017/8/1 16:37:47","恶势力操","1","COMMENT","2","1"
"2008312","2017/8/1 16:37:47","齐鲁石化","1","COMMENT","2","1"
"2008313","2017/8/1 16:37:47","西山会议","1","COMMENT","2","1"
"2008314","2017/8/1 16:37:47","台海统一","1","COMMENT","2","1"
"2008315","2017/8/1 16:37:47","兴奋剂","1","COMMENT","2","1"
"2008316","2017/8/1 16:37:47","大预言","1","COMMENT","2","1"
"2008317","2017/8/1 16:37:47","mayingjiu","1","COMMENT","2","1"
"2008318","2017/8/1 16:37:47","时事参考","1","COMMENT","2","1"
"2008319","2017/8/1 16:37:47","CAO你","1","COMMENT","2","1"
"2008320","2017/8/1 16:37:47","法0功","1","COMMENT","2","1"
"2008321","2017/8/1 16:37:47","成人电影","1","COMMENT","2","1"
"2008322","2017/8/1 16:37:47","推油按","1","COMMENT","2","1"
"2008323","2017/8/1 16:37:47","枪子弹","1","COMMENT","2","1"
"2008324","2017/8/1 16:37:47","炸弹教","1","COMMENT","2","1"
"2008325","2017/8/1 16:37:47","法功","1","COMMENT","2","1"
"2008326","2017/8/1 16:37:47","术牌具","1","COMMENT","2","1"
"2008327","2017/8/1 16:37:47","赵启正","1","COMMENT","2","1"
"2008328","2017/8/1 16:37:47","何勇","1","COMMENT","2","1"
"2008329","2017/8/1 16:37:47","不穿","1","COMMENT","2","1"
"2008330","2017/8/1 16:37:47","阴精","1","COMMENT","2","1"
"2008331","2017/8/1 16:37:47","互联网信息办公室","1","COMMENT","2","1"
"2008369","2017/8/1 16:37:48","中共十八热门人选","1","COMMENT","2","1"
"2008370","2017/8/1 16:37:48","于月仙","1","COMMENT","2","1"
"2008371","2017/8/1 16:37:48","手狗","1","COMMENT","2","1"
"2008372","2017/8/1 16:37:48","警察说保","1","COMMENT","2","1"
"2008373","2017/8/1 16:37:48","北京军区","1","COMMENT","2","1"
"2008374","2017/8/1 16:37:48","骚妇","1","COMMENT","2","1"
"2008375","2017/8/1 16:37:48","舔脚","1","COMMENT","2","1"
"2008380","2017/8/1 16:37:48","賤逼","1","COMMENT","2","1"
"2008383","2017/8/1 16:37:48","郭泉","1","COMMENT","2","1"
"2008388","2017/8/1 16:37:48","裸聊","1","COMMENT","2","1"
"2008389","2017/8/1 16:37:48","朝鲜兵变","1","COMMENT","2","1"
"2008390","2017/8/1 16:37:48","地下刊物","1","COMMENT","2","1"
"2008357","2017/8/1 16:37:48","无帮国","1","COMMENT","2","1"
"2008358","2017/8/1 16:37:48","新疆限","1","COMMENT","2","1"
"2008359","2017/8/1 16:37:48","九风","1","COMMENT","2","1"
"2008360","2017/8/1 16:37:48","中国共产党第十七次全国代表大会","1","COMMENT","2","1"
"2008361","2017/8/1 16:37:48","反分裂","1","COMMENT","2","1"
"2008362","2017/8/1 16:37:48","王胜俊","1","COMMENT","2","1"
"2008363","2017/8/1 16:37:48","boxilai","1","COMMENT","2","1"
"2008364","2017/8/1 16:37:48","连准","1","COMMENT","2","1"
"2008365","2017/8/1 16:37:48","中央社","1","COMMENT","2","1"
"2008366","2017/8/1 16:37:48","手机窃","1","COMMENT","2","1"
"2008367","2017/8/1 16:37:48","私—服","1","COMMENT","2","1"
"2008368","2017/8/1 16:37:48","freedom","1","COMMENT","2","1"
"2008392","2017/8/1 16:37:48","番号不明部队","1","COMMENT","2","1"
